date,meme,index,benchmarked_index,twitter_id
10/22/17,#GetOutChallenge,15,1,823345977029378048
10/22/17,United Airlines,1,1,817901590141161472
10/29/17,Salt Bae,10,2,817901590141161472
10/29/17,Man's Not Hot,82,2,904208633386369024
10/29/17,Obama + Biden Bromance,3,0,820045837891870720
10/29/17,Sad Melania,0,0,823345977029378048
10/29/17,Dancing Winnie the Pooh,37,0,817901590141161472
10/29/17,Trump Holding Executive Orders,1,0,904208633386369024
10/29/17,The Oscars Snafu,0,0,820045837891870720
10/29/17,Obamacare vs. GOP Replacement,7,0,823345977029378048
10/29/17,Crying Northwestern Kid,12,0,817901590141161472
10/29/17,Babadook,15,1,904208633386369024
10/29/17,Gorilla TED Talk,0,0,820045837891870720
10/29/17,Emoji Sheriff,17,0,823345977029378048
10/29/17,The Snapchat Hot Dog,4,1,817901590141161472
10/29/17,Distracted Boyfriend,18,1,904208633386369024
10/29/17,Taylor Swift Formation,19,1,820045837891870720
10/29/17,Joel Osteen Hiding from Harvey Victims,1,0,823345977029378048
10/29/17,Elf on the Shelf Rhymes,6,1,817901590141161472
10/29/17,First of All,20,2,904208633386369024
10/29/17,#BowWowChallenge,6,0,820045837891870720
10/29/17,Crash Bandicoot's Woah,19,1,823345977029378048
10/29/17,"Brother, May I have some Oats",3,0,817901590141161472
10/29/17,Side-eyeing Michelle Obama,2,0,904208633386369024
10/29/17,Gossiping Gosling,16,0,820045837891870720
10/29/17,Tiny Trump,1,0,823345977029378048
10/29/17,RompHim,0,0,817901590141161472
10/29/17,Donald Trump's Paper Towel Shot,2,0,904208633386369024
10/29/17,Right in Front of My Salad,7,0,820045837891870720
10/29/17,Shooting Stars,8,1,823345977029378048
10/29/17,Cracking Open a Cold One with the Boys,2,0,817901590141161472
10/29/17,Roll Safe,10,1,904208633386369024
10/29/17,Cash Me Ousside,1,1,820045837891870720
10/29/17,White Guy Blinking,6,1,823345977029378048
10/29/17,Meryl Streep Singing,2,0,817901590141161472
10/29/17,"Kendrick Lamar ""DAMN"" Cover",12,0,904208633386369024
10/29/17,Kellyanne Conway Couch,0,0,820045837891870720
10/29/17,Redbone Remix/What Redbone Sounds Like,4,0,823345977029378048
10/29/17,Tiger Woods Mug Shot,1,0,817901590141161472
10/29/17,Steph Curry High Kick,11,0,904208633386369024
10/29/17,Lebron James Mean Mug,12,1,820045837891870720
10/29/17,Mocking Spongebob,3,1,823345977029378048
10/29/17,Lavar Ball,3,0,817901590141161472
10/29/17,Singing Shaq,0,0,904208633386369024
10/29/17,The Future Liberals Want,3,0,820045837891870720
10/29/17,Expanding Brain,22,0,823345977029378048
10/29/17,The Floor Is,3,0,817901590141161472
10/29/17,Kendall Jenner's Pepsi Ad,2,0,904208633386369024
10/29/17,Fidget Spinners,5,0,820045837891870720
10/29/17,Pennywise the Clown,25,2,823345977029378048
10/29/17,But That's None of my Business,49,6,869971220938326016
10/29/17,"Homeboy's gonna, like, get it",6,0,817901590141161472
10/29/17,Trump Orb,1,0,904208633386369024
10/29/17,Bush's poncho,4,0,820045837891870720
10/29/17,BBC Dad,3,0,823345977029378048
10/29/17,Trump and Pope Francis,0,0,817901590141161472
10/29/17,13 Reasons Why,1,0,904208633386369024
10/29/17,Gold Ceelo,0,0,820045837891870720
10/29/17,#GetOutChallenge,11,1,823345977029378048
10/29/17,United Airlines,1,1,817901590141161472
11/5/17,Salt Bae,7,2,817901590141161472
11/5/17,Man's Not Hot,89,2,904208633386369024
11/5/17,Obama + Biden Bromance,2,0,820045837891870720
11/5/17,Sad Melania,1,0,823345977029378048
11/5/17,Dancing Winnie the Pooh,48,0,817901590141161472
11/5/17,Trump Holding Executive Orders,2,0,904208633386369024
11/5/17,The Oscars Snafu,2,0,820045837891870720
11/5/17,Obamacare vs. GOP Replacement,10,0,823345977029378048
11/5/17,Crying Northwestern Kid,11,0,817901590141161472
11/5/17,Babadook,3,0,904208633386369024
11/5/17,Gorilla TED Talk,0,0,820045837891870720
11/5/17,Emoji Sheriff,0,0,823345977029378048
11/5/17,The Snapchat Hot Dog,2,1,817901590141161472
11/5/17,Distracted Boyfriend,13,1,904208633386369024
11/5/17,Taylor Swift Formation,20,1,820045837891870720
11/5/17,Joel Osteen Hiding from Harvey Victims,1,0,823345977029378048
11/5/17,Elf on the Shelf Rhymes,6,1,817901590141161472
11/5/17,First of All,13,1,904208633386369024
11/5/17,#BowWowChallenge,6,0,820045837891870720
11/5/17,Crash Bandicoot's Woah,16,1,823345977029378048
11/5/17,"Brother, May I have some Oats",2,0,817901590141161472
11/5/17,Side-eyeing Michelle Obama,2,0,904208633386369024
11/5/17,Gossiping Gosling,17,0,820045837891870720
11/5/17,Tiny Trump,1,0,823345977029378048
11/5/17,RompHim,0,0,817901590141161472
11/5/17,Donald Trump's Paper Towel Shot,4,0,904208633386369024
11/5/17,Right in Front of My Salad,4,0,820045837891870720
11/5/17,Shooting Stars,9,1,823345977029378048
11/5/17,Cracking Open a Cold One with the Boys,2,0,817901590141161472
11/5/17,Roll Safe,11,1,904208633386369024
11/5/17,Cash Me Ousside,1,1,820045837891870720
11/5/17,White Guy Blinking,9,1,823345977029378048
11/5/17,Meryl Streep Singing,2,0,817901590141161472
11/5/17,"Kendrick Lamar ""DAMN"" Cover",10,0,904208633386369024
11/5/17,Kellyanne Conway Couch,0,0,820045837891870720
11/5/17,Redbone Remix/What Redbone Sounds Like,3,0,823345977029378048
11/5/17,Tiger Woods Mug Shot,1,0,817901590141161472
11/5/17,Steph Curry High Kick,11,0,904208633386369024
11/5/17,Lebron James Mean Mug,12,1,820045837891870720
11/5/17,Mocking Spongebob,4,1,823345977029378048
11/5/17,Lavar Ball,18,0,817901590141161472
11/5/17,Singing Shaq,0,0,904208633386369024
11/5/17,The Future Liberals Want,2,0,820045837891870720
11/5/17,Expanding Brain,21,0,823345977029378048
11/5/17,The Floor Is,3,0,817901590141161472
11/5/17,Kendall Jenner's Pepsi Ad,1,0,904208633386369024
11/5/17,Fidget Spinners,4,0,820045837891870720
11/5/17,Pennywise the Clown,19,1,823345977029378048
11/5/17,But That's None of my Business,47,5,869971220938326016
11/5/17,"Homeboy's gonna, like, get it",8,0,817901590141161472
11/5/17,Trump Orb,2,0,904208633386369024
11/5/17,Bush's poncho,1,0,820045837891870720
11/5/17,BBC Dad,0,0,823345977029378048
11/5/17,Trump and Pope Francis,0,0,817901590141161472
11/5/17,13 Reasons Why,2,0,904208633386369024
11/5/17,Gold Ceelo,0,0,820045837891870720
11/5/17,#GetOutChallenge,16,1,823345977029378048
11/5/17,United Airlines,1,1,817901590141161472
11/12/17,Salt Bae,7,2,817901590141161472
11/12/17,Man's Not Hot,100,2,904208633386369024
11/12/17,Obama + Biden Bromance,11,1,820045837891870720
11/12/17,Sad Melania,0,0,823345977029378048
11/12/17,Dancing Winnie the Pooh,45,0,817901590141161472
11/12/17,Trump Holding Executive Orders,1,0,904208633386369024
11/12/17,The Oscars Snafu,1,0,820045837891870720
11/12/17,Obamacare vs. GOP Replacement,13,0,823345977029378048
11/12/17,Crying Northwestern Kid,19,0,817901590141161472
11/12/17,Babadook,6,0,904208633386369024
11/12/17,Gorilla TED Talk,0,0,820045837891870720
11/12/17,Emoji Sheriff,16,0,823345977029378048
11/12/17,The Snapchat Hot Dog,3,1,817901590141161472
11/12/17,Distracted Boyfriend,9,0,904208633386369024
11/12/17,Taylor Swift Formation,28,1,820045837891870720
11/12/17,Joel Osteen Hiding from Harvey Victims,1,0,823345977029378048
11/12/17,Elf on the Shelf Rhymes,10,2,817901590141161472
11/12/17,First of All,7,1,904208633386369024
11/12/17,#BowWowChallenge,5,0,820045837891870720
11/12/17,Crash Bandicoot's Woah,17,1,823345977029378048
11/12/17,"Brother, May I have some Oats",2,0,817901590141161472
11/12/17,Side-eyeing Michelle Obama,2,0,904208633386369024
11/12/17,Gossiping Gosling,13,0,820045837891870720
11/12/17,Tiny Trump,1,0,823345977029378048
11/12/17,RompHim,0,0,817901590141161472
11/12/17,Donald Trump's Paper Towel Shot,2,0,904208633386369024
11/12/17,Right in Front of My Salad,2,0,820045837891870720
11/12/17,Shooting Stars,7,1,823345977029378048
11/12/17,Cracking Open a Cold One with the Boys,2,0,817901590141161472
11/12/17,Roll Safe,12,1,904208633386369024
11/12/17,Cash Me Ousside,1,1,820045837891870720
11/12/17,White Guy Blinking,6,1,823345977029378048
11/12/17,Meryl Streep Singing,3,0,817901590141161472
11/12/17,"Kendrick Lamar ""DAMN"" Cover",8,0,904208633386369024
11/12/17,Kellyanne Conway Couch,0,0,820045837891870720
11/12/17,Redbone Remix/What Redbone Sounds Like,4,0,823345977029378048
11/12/17,Tiger Woods Mug Shot,1,0,817901590141161472
11/12/17,Steph Curry High Kick,11,0,904208633386369024
11/12/17,Lebron James Mean Mug,14,1,820045837891870720
11/12/17,Mocking Spongebob,3,1,823345977029378048
11/12/17,Lavar Ball,13,0,817901590141161472
11/12/17,Singing Shaq,0,0,904208633386369024
11/12/17,The Future Liberals Want,1,0,820045837891870720
11/12/17,Expanding Brain,36,1,823345977029378048
11/12/17,The Floor Is,3,0,817901590141161472
11/12/17,Kendall Jenner's Pepsi Ad,4,0,904208633386369024
11/12/17,Fidget Spinners,5,0,820045837891870720
11/12/17,Pennywise the Clown,15,1,823345977029378048
11/12/17,But That's None of my Business,59,6,869971220938326016
11/12/17,"Homeboy's gonna, like, get it",10,0,817901590141161472
11/12/17,Trump Orb,1,0,904208633386369024
11/12/17,Bush's poncho,3,0,820045837891870720
11/12/17,BBC Dad,0,0,823345977029378048
11/12/17,Trump and Pope Francis,0,0,817901590141161472
11/12/17,13 Reasons Why,1,0,904208633386369024
11/12/17,Gold Ceelo,3,0,820045837891870720
11/12/17,#GetOutChallenge,17,1,823345977029378048
11/12/17,United Airlines,1,1,817901590141161472
11/19/17,Salt Bae,7,1,817901590141161472
11/19/17,Man's Not Hot,73,2,904208633386369024
11/19/17,Obama + Biden Bromance,25,3,820045837891870720
11/19/17,Sad Melania,0,0,823345977029378048
11/19/17,Dancing Winnie the Pooh,27,0,817901590141161472
11/19/17,Trump Holding Executive Orders,1,0,904208633386369024
11/19/17,The Oscars Snafu,1,0,820045837891870720
11/19/17,Obamacare vs. GOP Replacement,11,0,823345977029378048
11/19/17,Crying Northwestern Kid,23,0,817901590141161472
11/19/17,Babadook,3,0,904208633386369024
11/19/17,Gorilla TED Talk,0,0,820045837891870720
11/19/17,Emoji Sheriff,26,0,823345977029378048
11/19/17,The Snapchat Hot Dog,2,1,817901590141161472
11/19/17,Distracted Boyfriend,13,1,904208633386369024
11/19/17,Taylor Swift Formation,15,1,820045837891870720
11/19/17,Joel Osteen Hiding from Harvey Victims,1,0,823345977029378048
11/19/17,Elf on the Shelf Rhymes,11,3,817901590141161472
11/19/17,First of All,6,1,904208633386369024
11/19/17,#BowWowChallenge,4,0,820045837891870720
11/19/17,Crash Bandicoot's Woah,9,1,823345977029378048
11/19/17,"Brother, May I have some Oats",3,0,817901590141161472
11/19/17,Side-eyeing Michelle Obama,2,0,904208633386369024
11/19/17,Gossiping Gosling,14,0,820045837891870720
11/19/17,Tiny Trump,1,0,823345977029378048
11/19/17,RompHim,0,0,817901590141161472
11/19/17,Donald Trump's Paper Towel Shot,4,0,904208633386369024
11/19/17,Right in Front of My Salad,6,0,820045837891870720
11/19/17,Shooting Stars,7,1,823345977029378048
11/19/17,Cracking Open a Cold One with the Boys,1,0,817901590141161472
11/19/17,Roll Safe,11,1,904208633386369024
11/19/17,Cash Me Ousside,1,1,820045837891870720
11/19/17,White Guy Blinking,6,1,823345977029378048
11/19/17,Meryl Streep Singing,3,0,817901590141161472
11/19/17,"Kendrick Lamar ""DAMN"" Cover",10,0,904208633386369024
11/19/17,Kellyanne Conway Couch,0,0,820045837891870720
11/19/17,Redbone Remix/What Redbone Sounds Like,5,0,823345977029378048
11/19/17,Tiger Woods Mug Shot,1,0,817901590141161472
11/19/17,Steph Curry High Kick,9,0,904208633386369024
11/19/17,Lebron James Mean Mug,9,1,820045837891870720
11/19/17,Mocking Spongebob,3,1,823345977029378048
11/19/17,Lavar Ball,37,1,817901590141161472
11/19/17,Singing Shaq,0,0,904208633386369024
11/19/17,The Future Liberals Want,0,0,820045837891870720
11/19/17,Expanding Brain,13,0,823345977029378048
11/19/17,The Floor Is,3,0,817901590141161472
11/19/17,Kendall Jenner's Pepsi Ad,2,0,904208633386369024
11/19/17,Fidget Spinners,4,0,820045837891870720
11/19/17,Pennywise the Clown,10,1,823345977029378048
11/19/17,But That's None of my Business,55,6,869971220938326016
11/19/17,"Homeboy's gonna, like, get it",7,0,817901590141161472
11/19/17,Trump Orb,1,0,904208633386369024
11/19/17,Bush's poncho,1,0,820045837891870720
11/19/17,BBC Dad,3,0,823345977029378048
11/19/17,Trump and Pope Francis,0,0,817901590141161472
11/19/17,13 Reasons Why,2,0,904208633386369024
11/19/17,Gold Ceelo,3,0,820045837891870720
11/19/17,#GetOutChallenge,19,1,823345977029378048
11/19/17,United Airlines,1,1,817901590141161472
11/26/17,Salt Bae,6,1,817901590141161472
11/26/17,Man's Not Hot,80,2,904208633386369024
11/26/17,Obama + Biden Bromance,5,1,820045837891870720
11/26/17,Sad Melania,1,0,823345977029378048
11/26/17,Dancing Winnie the Pooh,31,0,817901590141161472
11/26/17,Trump Holding Executive Orders,2,0,904208633386369024
11/26/17,The Oscars Snafu,0,0,820045837891870720
11/26/17,Obamacare vs. GOP Replacement,3,0,823345977029378048
11/26/17,Crying Northwestern Kid,13,0,817901590141161472
11/26/17,Babadook,4,0,904208633386369024
11/26/17,Gorilla TED Talk,0,0,820045837891870720
11/26/17,Emoji Sheriff,24,0,823345977029378048
11/26/17,The Snapchat Hot Dog,2,1,817901590141161472
11/26/17,Distracted Boyfriend,12,1,904208633386369024
11/26/17,Taylor Swift Formation,14,1,820045837891870720
11/26/17,Joel Osteen Hiding from Harvey Victims,1,0,823345977029378048
11/26/17,Elf on the Shelf Rhymes,17,4,817901590141161472
11/26/17,First of All,5,0,904208633386369024
11/26/17,#BowWowChallenge,3,0,820045837891870720
11/26/17,Crash Bandicoot's Woah,15,1,823345977029378048
11/26/17,"Brother, May I have some Oats",2,0,817901590141161472
11/26/17,Side-eyeing Michelle Obama,2,0,904208633386369024
11/26/17,Gossiping Gosling,16,0,820045837891870720
11/26/17,Tiny Trump,1,0,823345977029378048
11/26/17,RompHim,0,0,817901590141161472
11/26/17,Donald Trump's Paper Towel Shot,4,0,904208633386369024
11/26/17,Right in Front of My Salad,2,0,820045837891870720
11/26/17,Shooting Stars,7,1,823345977029378048
11/26/17,Cracking Open a Cold One with the Boys,2,0,817901590141161472
11/26/17,Roll Safe,12,1,904208633386369024
11/26/17,Cash Me Ousside,1,1,820045837891870720
11/26/17,White Guy Blinking,7,1,823345977029378048
11/26/17,Meryl Streep Singing,2,0,817901590141161472
11/26/17,"Kendrick Lamar ""DAMN"" Cover",10,0,904208633386369024
11/26/17,Kellyanne Conway Couch,0,0,820045837891870720
11/26/17,Redbone Remix/What Redbone Sounds Like,6,0,823345977029378048
11/26/17,Tiger Woods Mug Shot,6,1,817901590141161472
11/26/17,Steph Curry High Kick,13,0,904208633386369024
11/26/17,Lebron James Mean Mug,10,1,820045837891870720
11/26/17,Mocking Spongebob,3,1,823345977029378048
11/26/17,Lavar Ball,13,0,817901590141161472
11/26/17,Singing Shaq,0,0,904208633386369024
11/26/17,The Future Liberals Want,1,0,820045837891870720
11/26/17,Expanding Brain,35,0,823345977029378048
11/26/17,The Floor Is,2,0,817901590141161472
11/26/17,Kendall Jenner's Pepsi Ad,2,0,904208633386369024
11/26/17,Fidget Spinners,5,1,820045837891870720
11/26/17,Pennywise the Clown,10,1,823345977029378048
11/26/17,But That's None of my Business,55,7,869971220938326016
11/26/17,"Homeboy's gonna, like, get it",8,0,817901590141161472
11/26/17,Trump Orb,2,0,904208633386369024
11/26/17,Bush's poncho,3,0,820045837891870720
11/26/17,BBC Dad,0,0,823345977029378048
11/26/17,Trump and Pope Francis,1,0,817901590141161472
11/26/17,13 Reasons Why,1,0,904208633386369024
11/26/17,Gold Ceelo,0,0,820045837891870720
11/26/17,#GetOutChallenge,15,2,823345977029378048
11/26/17,United Airlines,1,1,817901590141161472
12/3/17,Salt Bae,8,2,817901590141161472
12/3/17,Man's Not Hot,85,2,904208633386369024
12/3/17,Obama + Biden Bromance,4,0,820045837891870720
12/3/17,Sad Melania,0,0,823345977029378048
12/3/17,Dancing Winnie the Pooh,28,0,817901590141161472
12/3/17,Trump Holding Executive Orders,2,0,904208633386369024
12/3/17,The Oscars Snafu,1,0,820045837891870720
12/3/17,Obamacare vs. GOP Replacement,10,0,823345977029378048
12/3/17,Crying Northwestern Kid,8,0,817901590141161472
12/3/17,Babadook,3,0,904208633386369024
12/3/17,Gorilla TED Talk,16,0,820045837891870720
12/3/17,Emoji Sheriff,0,0,823345977029378048
12/3/17,The Snapchat Hot Dog,2,1,817901590141161472
12/3/17,Distracted Boyfriend,13,1,904208633386369024
12/3/17,Taylor Swift Formation,19,1,820045837891870720
12/3/17,Joel Osteen Hiding from Harvey Victims,0,0,823345977029378048
12/3/17,Elf on the Shelf Rhymes,21,4,817901590141161472
12/3/17,First of All,4,0,904208633386369024
12/3/17,#BowWowChallenge,5,0,820045837891870720
12/3/17,Crash Bandicoot's Woah,14,1,823345977029378048
12/3/17,"Brother, May I have some Oats",1,0,817901590141161472
12/3/17,Side-eyeing Michelle Obama,3,0,904208633386369024
12/3/17,Gossiping Gosling,19,0,820045837891870720
12/3/17,Tiny Trump,1,0,823345977029378048
12/3/17,RompHim,0,0,817901590141161472
12/3/17,Donald Trump's Paper Towel Shot,5,0,904208633386369024
12/3/17,Right in Front of My Salad,3,0,820045837891870720
12/3/17,Shooting Stars,10,1,823345977029378048
12/3/17,Cracking Open a Cold One with the Boys,2,0,817901590141161472
12/3/17,Roll Safe,13,1,904208633386369024
12/3/17,Cash Me Ousside,2,1,820045837891870720
12/3/17,White Guy Blinking,12,2,823345977029378048
12/3/17,Meryl Streep Singing,2,0,817901590141161472
12/3/17,"Kendrick Lamar ""DAMN"" Cover",11,0,904208633386369024
12/3/17,Kellyanne Conway Couch,0,0,820045837891870720
12/3/17,Redbone Remix/What Redbone Sounds Like,3,0,823345977029378048
12/3/17,Tiger Woods Mug Shot,1,0,817901590141161472
12/3/17,Steph Curry High Kick,16,0,904208633386369024
12/3/17,Lebron James Mean Mug,7,0,820045837891870720
12/3/17,Mocking Spongebob,5,1,823345977029378048
12/3/17,Lavar Ball,17,0,817901590141161472
12/3/17,Singing Shaq,0,0,904208633386369024
12/3/17,The Future Liberals Want,2,0,820045837891870720
12/3/17,Expanding Brain,39,1,823345977029378048
12/3/17,The Floor Is,5,0,817901590141161472
12/3/17,Kendall Jenner's Pepsi Ad,3,0,904208633386369024
12/3/17,Fidget Spinners,4,0,820045837891870720
12/3/17,Pennywise the Clown,8,1,823345977029378048
12/3/17,But That's None of my Business,58,6,869971220938326016
12/3/17,"Homeboy's gonna, like, get it",5,0,817901590141161472
12/3/17,Trump Orb,1,0,904208633386369024
12/3/17,Bush's poncho,2,0,820045837891870720
12/3/17,BBC Dad,0,0,823345977029378048
12/3/17,Trump and Pope Francis,1,0,817901590141161472
12/3/17,13 Reasons Why,2,0,904208633386369024
12/3/17,Gold Ceelo,0,0,820045837891870720
12/3/17,#GetOutChallenge,18,1,823345977029378048
12/3/17,United Airlines,1,1,817901590141161472
12/10/17,Salt Bae,9,2,817901590141161472
12/10/17,Man's Not Hot,40,0,904208633386369024
12/10/17,Obama + Biden Bromance,4,0,820045837891870720
12/10/17,Sad Melania,0,0,823345977029378048
12/10/17,Dancing Winnie the Pooh,0,0,817901590141161472
12/10/17,Trump Holding Executive Orders,0,0,904208633386369024
12/10/17,The Oscars Snafu,0,0,820045837891870720
12/10/17,Obamacare vs. GOP Replacement,0,0,823345977029378048
12/10/17,Crying Northwestern Kid,33,0,817901590141161472
12/10/17,Babadook,7,0,904208633386369024
12/10/17,Gorilla TED Talk,0,0,820045837891870720
12/10/17,Emoji Sheriff,0,0,823345977029378048
12/10/17,The Snapchat Hot Dog,2,0,817901590141161472
12/10/17,Distracted Boyfriend,7,1,904208633386369024
12/10/17,Taylor Swift Formation,14,0,820045837891870720
12/10/17,Joel Osteen Hiding from Harvey Victims,3,0,823345977029378048
12/10/17,Elf on the Shelf Rhymes,24,4,817901590141161472
12/10/17,First of All,3,0,904208633386369024
12/10/17,#BowWowChallenge,13,0,820045837891870720
12/10/17,Crash Bandicoot's Woah,9,1,823345977029378048
12/10/17,"Brother, May I have some Oats",0,0,817901590141161472
12/10/17,Side-eyeing Michelle Obama,4,0,904208633386369024
12/10/17,Gossiping Gosling,18,0,820045837891870720
12/10/17,Tiny Trump,7,0,823345977029378048
12/10/17,RompHim,0,0,817901590141161472
12/10/17,Donald Trump's Paper Towel Shot,0,0,904208633386369024
12/10/17,Right in Front of My Salad,13,0,820045837891870720
12/10/17,Shooting Stars,14,1,823345977029378048
12/10/17,Cracking Open a Cold One with the Boys,0,0,817901590141161472
12/10/17,Roll Safe,14,1,904208633386369024
12/10/17,Cash Me Ousside,1,1,820045837891870720
12/10/17,White Guy Blinking,8,1,823345977029378048
12/10/17,Meryl Streep Singing,3,0,817901590141161472
12/10/17,"Kendrick Lamar ""DAMN"" Cover",10,0,904208633386369024
12/10/17,Kellyanne Conway Couch,0,0,820045837891870720
12/10/17,Redbone Remix/What Redbone Sounds Like,8,0,823345977029378048
12/10/17,Tiger Woods Mug Shot,0,0,817901590141161472
12/10/17,Steph Curry High Kick,16,0,904208633386369024
12/10/17,Lebron James Mean Mug,8,0,820045837891870720
12/10/17,Mocking Spongebob,3,1,823345977029378048
12/10/17,Lavar Ball,0,0,817901590141161472
12/10/17,Singing Shaq,0,0,904208633386369024
12/10/17,The Future Liberals Want,0,0,820045837891870720
12/10/17,Expanding Brain,23,1,823345977029378048
12/10/17,The Floor Is,3,0,817901590141161472
12/10/17,Kendall Jenner's Pepsi Ad,2,0,904208633386369024
12/10/17,Fidget Spinners,8,0,820045837891870720
12/10/17,Pennywise the Clown,7,0,823345977029378048
12/10/17,But That's None of my Business,72,6,869971220938326016
12/10/17,"Homeboy's gonna, like, get it",14,0,817901590141161472
12/10/17,Trump Orb,8,0,904208633386369024
12/10/17,Bush's poncho,7,0,820045837891870720
12/10/17,BBC Dad,0,0,823345977029378048
12/10/17,Trump and Pope Francis,0,0,817901590141161472
12/10/17,13 Reasons Why,0,0,904208633386369024
12/10/17,Gold Ceelo,0,0,820045837891870720
12/10/17,#GetOutChallenge,16,2,823345977029378048
12/10/17,United Airlines,1,1,817901590141161472
